PROJ_NAME,TRACK GROUP,TRACK,DOMAIN,TASK,category,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Raw report of storage devices(Isilon,brocade,NetApp c-mode,NetApp 7-mode) with daily mail
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"NexSan Health check report with daily mail
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Vmax Health Checks with daily mail
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Uptime report of storage arrays
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"NetApp volume above 85% alert mail (7-Mode,C-Mode)
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Fetching AD details and finding which users doesn't exist and generating an HTML report.
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Fetching details of user directory's size,last modified,last access and generating an HTML report.
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Sending an alert mail to the users in AD who has reched above 50%
",automatable,,
Biogen Idec Inc,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"Generating NAS health check json report and sending it to AWS API
",automatable,,
Biogen Idec Inc,WINTEL DOMAIN,Wintel/Vmware,Powershell,"Snapshot Creation of vcenter
",automatable,,
Biogen Idec Inc,WINTEL DOMAIN,Wintel / VMWare,Powershell,"Snapshot deletion of vcenter
",automatable,,
Pepsi Co,UNIX DOMAIN,Linux / Unix,CA-ITPAM,CPU and Memory Utilizaiton,automatable,,
Biogen Idec Inc,SD AND DATACENTER DOMAIN,Command center,Powershell,Uptime report of windows server with daily mail,automatable,,
Otsuka America Pharmaceutical,DATABASE DOMAIN,Database (SQL),MicrosoftSCORCH,Service Pack Compliance,automatable,,
Otsuka America Pharmaceutical,STORAGE AND BACKUP DOMAIN,Backup,MicrosoftSCORCH,RMAN Back Up Kiling for Oracle Servers(Atlas),automatable,,
Otsuka America Pharmaceutical,NETWORKS DOMAIN,Reports,MicrosoftSCORCH,"Top 10 Talkers for Internet in Otsuka
",automatable,,
Otsuka America Pharmaceutical,STORAGE AND BACKUP DOMAIN,Backup,MicrosoftSCORCH,"MSSQL 2014: Database Backup Failed To Complete\Database Backup Failed To Complete 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Tools,MicrosoftSCORCH,"Alert generation was temporarily suspended due to too many alerts. 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Tools,MicrosoftSCORCH,"Operations Manager failed to run a WMI query 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"No Key to Generate Kerberos Ticket 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"WMI is unhealthy 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"AD Replication is occurring slowly 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"Cluster resource group offline or partially online 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Cluster resource failed,automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"AD Site Performance Health Degraded 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"Load Index Too High 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"Logical disk current queue length is too high 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"NTFS reported the logical disk is in error or corrupt. 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Service entered unpredictable state,automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"IIS 8 Web Server is unavailable 
",automatable,,
Otsuka America Pharmaceutical,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,"VM state not healthy 
",automatable,,
Otsuka America Pharmaceutical,STORAGE AND BACKUP DOMAIN,Backup,MicrosoftSCORCH,"Backup Failure Notifications -Commvault
",automatable,,
Otsuka America Pharmaceutical,STORAGE AND BACKUP DOMAIN,Backup,MicrosoftSCORCH,"MSSQL 2014: Log Backup Failed to Complete 
",automatable,,
Otsuka America Pharmaceutical,EUC,EUC,MicrosoftSCORCH,"AD Password Reset /Unlock
",automatable,,
Otsuka America Pharmaceutical,MESSAGING DOMAIN,Messaging,MicrosoftSCORCH,"[LYNC] Connection attempt to at least one service in a pool failed. 
",automatable,,
Otsuka America Pharmaceutical,NETWORKS DOMAIN,Reports,MicrosoftSCORCH,"Internet Utilization report (WAN Circuits)
",automatable,,
Otsuka America Pharmaceutical,TOOLS DOMAIN,Tools,MicrosoftSCORCH,"Run As Account Could Not Log On 
",automatable,,
Otsuka America Pharmaceutical,TOOLS DOMAIN,Tools,MicrosoftSCORCH,"Operations Manager Failed to Access the Windows Event Log 
",automatable,,
Otsuka America Pharmaceutical,TOOLS DOMAIN,Tools,MicrosoftSCORCH,"The Operations Manager agent processes are using too much processor time 
",automatable,,
IHG,EUC,OCC,"Tools, Optibot, Python & Misc",Dispatch tickets to concerned tracks,automatable,,
Cooper Tire and Rubber Company,TOOLS DOMAIN,Reporting/SNOW,Powershell,"Service Now report creation and transfer
",automatable,,
Cooper Tire and Rubber Company,SD AND DATACENTER DOMAIN,Command center,PHP,"Command Center Portal
",automatable,,
Cooper Tire and Rubber Company,WINTEL DOMAIN,Management,PHP,Stock Management Portal,automatable,,
Cooper Tire and Rubber Company,SD AND DATACENTER DOMAIN,LCM,PHP,LCM Dashboard,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle Datafile Addition.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle Database Creation.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle Database Decommission.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle Database Restart.,automatable,,
Shire Pharmaceuticals Inc,SD AND DATACENTER DOMAIN,Command center,Powershell,Automatic fix for Drive Clean Up.,automatable,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Tools,Powershell,incident audit,automatable,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,DSS,"Tools, Optibot, Python & Misc",Automating Page File,automatable,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,DSS,"Tools, Optibot, Python & Misc",Remove Temporary Files From User Context,automatable,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,DSS,"Tools, Optibot, Python & Misc",Clear temporary files for all profiles,automatable,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,DSS,"Tools, Optibot, Python & Misc",Clean up Windows temporary files,automatable,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Storage,MicrosoftSCORCH,storage quota management,automatable,,
Syneos Health,WINTEL DOMAIN,Wintel,Powershell,Patching Frame Work,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,Wintel,CA-ITPAM,Patch Management Automation Via IBM Big Fix& CA ITPAM,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,Azure,Powershell,VM Creation Automation,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,Azure,Powershell,VM deletion Automation,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,Unix,Powershell,OS hardening Automation Via Ansible,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,Wintel,Powershell,Agent Installation - IBM Big Fix,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,Wintel,Powershell,Server build audit,automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,FIM,Powershell,Email Creation Process Streamlining ( Stopped duplicate email creation),automatable,,
Axalta Coating Systems  LLC,WINTEL DOMAIN,FIM,Powershell,HR Feed integration with FIM,automatable,,
Syneos Health,WINTEL DOMAIN,CAMS,Powershell,SCCM Dashboard,automatable,,
Syneos Health,EUC,SD,Powershell,SD Dashboard,automatable,,
Becton Dickinson,WINTEL DOMAIN,AD,Powershell,Check the DNS record type i.e Static or Dynamic,automatable,,
Becton Dickinson,WINTEL DOMAIN,AD,Powershell,To automate the active Directory Users & Computer attributes reporting from SIAM tool,automatable,,
Becton Dickinson,WINTEL DOMAIN,AD,Powershell,To automate the DNS Records Creation\Modification\Deletion from SIAM tool,automatable,,
Becton Dickinson,WINTEL DOMAIN,AD,Powershell,SPN creation,automatable,,
Becton Dickinson,WINTEL DOMAIN,AD,Powershell,To automate the enabling of CareFusion Domain account & Creation of PA\FA\SA account from SIAM,automatable,,
Becton Dickinson,WINTEL DOMAIN,AD,Powershell,To automate the Bulk AD objects attribute ModificationUpdating from SIAM tool,automatable,,
Becton Dickinson,WINTEL DOMAIN,"Asset Management, Asset Refresh",Powershell,My Quote Ordering,automatable,,
Becton Dickinson,WINTEL DOMAIN,"Asset Management, Asset Refresh",Powershell,Portal Ordering,automatable,,
Becton Dickinson,WINTEL DOMAIN,"Asset Management, Asset Refresh",Powershell,Reports Consolidation,automatable,,
Becton Dickinson,WINTEL DOMAIN,Backup,Powershell,NetBackup server health check,automatable,,
Becton Dickinson,WINTEL DOMAIN,GAM,Powershell,Add or Remove members / Update owner - AD Security Groups,automatable,,
Becton Dickinson,WINTEL DOMAIN,GAM,Powershell,Update Account in Active Directory,automatable,,
Becton Dickinson,WINTEL DOMAIN,Exchange,Powershell,Mailbox migrations on-demand (up to 10 Mailboxes) to be automated,automatable,,
Becton Dickinson,WINTEL DOMAIN,Network Data,Powershell,Switches and Routers - Periodic backup,automatable,,
Becton Dickinson,WINTEL DOMAIN,Network Data,Powershell,"This script communicates with the network switch and router to verify the reboot history, bgp flaps any and generate report, which is basic verification when device is not responding.",automatable,,
Becton Dickinson,WINTEL DOMAIN,Network Data,Powershell,Automated Configuration backup,automatable,,
Becton Dickinson,WINTEL DOMAIN,SCM,Powershell,Tracking delivery Breach - to track & identify issues in any in delivery,automatable,,
Becton Dickinson,WINTEL DOMAIN,SCM,Powershell,Tracking PO Release Breach - to ensure timely release of PO,automatable,,
Becton Dickinson,WINTEL DOMAIN,SCM,Powershell,Tracking Demand Breach - to ensure timely flow in of quotes,automatable,,
Becton Dickinson,WINTEL DOMAIN,Service Desk,Powershell,Launching Microsoft Office Repair wizard,automatable,,
Becton Dickinson,WINTEL DOMAIN,Service Desk,Powershell,Add a site to trusted sites,automatable,,
Becton Dickinson,WINTEL DOMAIN,Service Desk,Powershell,Enable compatibility view settings,automatable,,
Becton Dickinson,WINTEL DOMAIN,Service Desk,Powershell,One Drive,automatable,,
Becton Dickinson,WINTEL DOMAIN,Service Desk,Powershell,Mapping a shared drive,automatable,,
Becton Dickinson,WINTEL DOMAIN,Skype,Powershell,To automate the Skype Internal meeting issues,automatable,,
Becton Dickinson,WINTEL DOMAIN,Skype,Powershell,To automate the Skype for Business Conversation History Missing or not updating,automatable,,
Becton Dickinson,WINTEL DOMAIN,Skype,Powershell,To automate the fix for Skype Client - prompting for credentials,automatable,,
Becton Dickinson,WINTEL DOMAIN,Unix,Powershell,Zone start all,automatable,,
Becton Dickinson,WINTEL DOMAIN,Unix,Powershell,Zone stop all,automatable,,
Becton Dickinson,WINTEL DOMAIN,Storage,Powershell,Health check of all Storgae systems,automatable,,
Becton Dickinson,WINTEL DOMAIN,Unix,Powershell,Temporary Increase Of CPU in Zone,automatable,,
Becton Dickinson,WINTEL DOMAIN,Unix,Powershell,Temporary Increase Of Swap in Zone,automatable,,
Becton Dickinson,WINTEL DOMAIN,Unix,Powershell,Temporary Increase Of Memory in Zone,automatable,,
Becton Dickinson,WINTEL DOMAIN,Windows,Powershell,Delete files older than 90 days in Windows Fileserver,automatable,,
Becton Dickinson,WINTEL DOMAIN,Windows,Powershell,Tree Size reporting ? Windows,automatable,,
Johnson & Johnson,WINTEL DOMAIN,Backup,MicrosoftSCORCH,Error code 156,automatable,,
Johnson & Johnson,WINTEL DOMAIN,Backup,MicrosoftSCORCH,Error code 58,automatable,,
Johnson & Johnson,WINTEL DOMAIN,Backup,MicrosoftSCORCH,NBU logs clean up,automatable,,
Johnson & Johnson,WINTEL DOMAIN,Backup,MicrosoftSCORCH,NBU client removal,automatable,,
Johnson & Johnson,WINTEL DOMAIN,Backup,MicrosoftSCORCH,NBU Master/media decommission,automatable,,
Johnson & Johnson,WINTEL DOMAIN,AD,MicrosoftSCORCH,Incident,automatable,,
Johnson & Johnson,WINTEL DOMAIN,AD,MicrosoftSCORCH,Security,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,Powershell,Oracle User Creation.,automatable,,
Iron Mountain,WINTEL DOMAIN,Unified Communications,Powershell,"Scheduled backup for Lync\Skype environment such as Database, Policies, configuration etc",automatable,,
Iron Mountain,WINTEL DOMAIN,Unified Communications,Powershell,Lync Daily health check reports,automatable,,
Iron Mountain,WINTEL DOMAIN,Unified Communications,Powershell,Lync Certificates monitoring,automatable,,
Iron Mountain,WINTEL DOMAIN,Unified Communications,Powershell,Lync DID numbers management,automatable,,
Iron Mountain,WINTEL DOMAIN,Linux,Powershell,Decommission task,automatable,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Automate the patching of ESXi servers with the help of vSphere update manager(not yet started project),automatable,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Citrix - Xenapp farm health check,automatable,,
Iron Mountain,WINTEL DOMAIN,Middleware,Powershell,Apache deployments for E2E and other environments(task no 88 from last year),automatable,,
Iron Mountain,WINTEL DOMAIN,Middleware,Powershell,"QAS Data Validation
(task no 353 from last year)",automatable,,
Iron Mountain,WINTEL DOMAIN,Middleware,Powershell,RC1 bounce in prod,automatable,,
Iron Mountain,WINTEL DOMAIN,Middleware,CA-ITPAM,ESB log rotation,automatable,,
Iron Mountain,WINTEL DOMAIN,Database,Powershell,DB instance bounce,automatable,,
Iron Mountain,WINTEL DOMAIN,Linux,CA-ITPAM,CPU utilization,automatable,,
Iron Mountain,UNIX DOMAIN,Linux,Powershell,Memory utilization,automatable,,
Iron Mountain,WINTEL DOMAIN,Linux,CA-ITPAM,CV agent bounce,automatable,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,CA-ITPAM,"VC performance 

",automatable,,
Iron Mountain,WINTEL DOMAIN,Middleware,CA-ITPAM,SDS log clean up,automatable,,
Iron Mountain,WINTEL DOMAIN,Storage,Powershell,CISCO Switch Health check,automatable,,
Iron Mountain,WINTEL DOMAIN,Storage,Powershell,Netapp Health check Report,automatable,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Changing VM network adapter from E1000 to VMXNET3,automatable,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Creating VM NICs,automatable,,
Iron Mountain,WINTEL DOMAIN,InfoSec Team,Powershell,Automation for Qradar,automatable,,
Iron Mountain,WINTEL DOMAIN,Backup,Powershell,Commission request-installation of CV done by wintel,automatable,,
Iron Mountain,WINTEL DOMAIN,Tools,CA-ITPAM,Solarwinds services to be restarted,automatable,,
Iron Mountain,WINTEL DOMAIN,Network Data,Powershell,Device Backup,automatable,,
Iron Mountain,WINTEL DOMAIN,Linux,Powershell,Filesystem creation/extension/,automatable,,
Iron Mountain,WINTEL DOMAIN,Linux,Powershell,Service Restart,automatable,,
Iron Mountain,WINTEL DOMAIN,Linux,Powershell,Copying Files from one server to other server,automatable,,
Iron Mountain,WINTEL DOMAIN,GAM,Powershell,Reactivation,automatable,,
Iron Mountain,EUC,GAM,Powershell,Account Extension,automatable,,
Iron Mountain,WINTEL DOMAIN,GAM,Powershell,Moving from One OU to another,automatable,,
Iron Mountain,WINTEL DOMAIN,GAM,Powershell,Enabling accounts,automatable,,
Iron Mountain,WINTEL DOMAIN,Tools,Powershell,Server/device addition,automatable,,
Iron Mountain,WINTEL DOMAIN,Tools,Powershell,Setting up device in maintainance mode,automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,Commvault/ BigFix - Pending job restart,automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,SKP AMER checks,automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,SKP EURO checks,automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,RMI Alerts,automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,JPM Bank Downloads ( JPM Canada ),automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,JPM Bank Downloads (JPM US ),automatable,,
Iron Mountain,WINTEL DOMAIN,GOC,Powershell,Alert Severity 1 : InControl SafeKeeperPLUS AMER and EMEA,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Daily Health Check.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Daily Backup Check.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,RMAN Refresh.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle DR sync status check.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle Schema Refresh.,automatable,,
Shire Pharmaceuticals Inc,DATABASE DOMAIN,Oracle ,ShellScript,Oracle Patching.,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Storage,Powershell,SAN Switch config backup,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Database-MS SQL,Powershell,Blocking Issue,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Database-MS SQL,Powershell,Transaction Log File Full,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Database-MS SQL,Powershell,Maintenance  Job (Rebuild/Integrity/Statistics),automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Switch Standardisation Configuration as a template,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Monitor the switch/router,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Reboot history of the device,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,"Mail on consolidated date about IP, version and device model",automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Traffic number monitoring at each port of switch,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Bandwidth monitoring,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,WLC Device Licensing,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Differentiate Access port from others,automatable,,
Catholic Health Initiatives,WINTEL DOMAIN,Network,Powershell,Authentication server monitor,automatable,,
